File name,Column,Missing Rows
2023-05-31_OV71-JHX.parquet,BMS_IstZellspannung_hoechste,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_IstZellspannung_niedrigste,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_SollVolumenstrom,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_SollVorlauftemperatur,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Ladevorgang_aktiv,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Notfallkuehlung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Verbrauch_Ueberlauf,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Rekuperation_Ueberlauf,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_As_Entladezaehler_Ueberlauf,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Verbrauch,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Rekuperation,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_MaxEnergieinhalt,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Energieinhalt,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Spannung_ZwKr,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Soll_PWM_Pumpe,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_SOC_HiRes,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_RIso_Ext,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Temp_Epsilon,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_NV_StSt_Nutzbare_Ladung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_As_Entladezaehler,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Kapazitaet_02,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BMS_Batteriediagnose,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EBKV_Bremspedalweg,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EBKV_Fahrer_bremst_deutlich,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EBKV_Fahrer_bremst,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_HYB_uAktLV,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_HYB_Auslastungsgrad,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_HYB_iAktReserveLV,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_HYB_iAktLV,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_Verbrauch,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_MV_IstSpannung_NV,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_MV_IstSpannung_MV,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_MV_Auslastungsgrad,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DC_MV_Temperatur,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,KBI_Kilometerstand,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,KBI_Kilometerstand_HiRes,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,UH_Jahr,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,UH_Sekunde,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,UH_Monat,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,UH_Minute,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,UH_Stunde,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,UH_Tag,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DI_Display_Nachtdesign,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DI_Fotosensor,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,HVEM_IstStrom_HVVerbraucher,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,MVEM_IstStrom_MVVerbraucher,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EM_Istmodus,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EM_IstStrom,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EM_IstDrehzahl,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EM_IstMoment,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EM_IstSpannung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,HVEM_IstLeistungNA,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EM_Temperatur_ElMotor,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,EM_Temperatur_PWR,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ESP_Gierrate,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ESP_VZ_Gierrate,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ESP_HL_Fahrtrichtung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ESP_HR_Fahrtrichtung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ESP_VR_Fahrtrichtung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ESP_VL_Fahrtrichtung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BR_Reifenumfang,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,KL_Thermomanagement,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ACC_Folgebeschl,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,VZE_Verkehrszeichen_1,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_Fahrstufe,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_Schaltablauf,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_Uefkt,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_Zielgang,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_amax_moeglich,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_Sumpftemperatur,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_Fahrprogramm,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_OBD_Status,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,GE_Hauptdruck_ATFP,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,HVEM_Nutzbare_Energie,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,HVLM_Bat_laden_aktiv,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,HVLM_Status_Netz,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,HVLM_Ladeart,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZAS_Kl_15,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZAS_Kl_50_Startanforderung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ND_UTC,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ND_SatInView,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ND_SatInUse,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,NP_Altitude,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,POS_Guete_horizontal,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,POS_Guete_horizontal_verfuegbar,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Endkruemmung_Vorz,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ort_Breite_VZ,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Sys_Bruecke,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Abz_Strassenklasse,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Sys_Tunnel,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Abz_Geschwindigkeit_Typ,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Tag_Ende,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Abz_Geschwindigkeit,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Tag_Anf,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Sys_Verkehrsrichtung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Witter,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Sys_Geschwindigkeit_Einheit,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Gespann,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Typ,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Sys_Laendercode,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ort_Laenge_VZ,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_wahrscheinlichster_Pfad,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Fahrspuren,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_ADAS_Qualitaet,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Endsteigung_Vorz,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Rampe,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Strassenklasse,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Vorgaenger_Segment_ID,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Segment_ID,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Pos_Laengsfehler,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Pos_Segment_ID,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Pos_Standort,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ort_Laenge,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ort_Breite,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Ort_Hoehe,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Sys_Release_Jahr,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PSD_Segmentlaenge,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TSK_Grundmasse,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TSK_Fahrzeugmasse_02,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TSK_Steigung_02,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,MO_Fahrpedalrohwert_01,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,MO_Fahrpedalgradient,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,RW_Gesamt_Reichweite,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,RW_Gesamt_Reichweite_Anzeige,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,RW_Gesamt_Reichweite_Max_Anzeige,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,STH_Heizleistung,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TS_MomRad_Wunsch,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TS_MomRad_Soll_Summe,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TS_MomRad_Ist,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TS_MomRad_BremsAnf,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TS_Wunschrekup_Moment,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TS_min_Generatormoment,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TS_Istmoment,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZV_Tankklappe_offen,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZV_HS_offen,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZV_HD_offen,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZV_HBFS_offen,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZV_HFS_offen,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZV_BT_offen,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ZV_FT_offen,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PAccTotalPower,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PAccCurrentPower,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,OutputEnableReq,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,RampTargetVal,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PWMFreqTargetVal,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DitherAmpTargetVal,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DitherFreqTargetVal,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,CurrentTargetVal,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,TargetIin,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,ContrlMode,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,WorkMode,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,HRelay,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,LRelay,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PMP_EWP_Temp,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,PMP_SupplyCurrent,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,MStatus,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,Iin,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,DCDCTemp,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,VCU_BCM1_Aussen_Temp_ungef,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BCM1_Aussen_Temp_ungef,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,KBI_Aussen_Temp_gef,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-05-31_OV71-JHX.parquet,BCM1_Aussen_Temp_ungef_Klima_Sensor,"[915, 187628, 188066, 236686, 237395, 237834, 237835, 239410, 240152]"
2023-06-26_OV71-JHX.parquet,ESP_v_Signal,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ESP_Laengsbeschl,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ESP_Querbeschleunigung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,StckH2M1_H2_Concentration,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCU_PwrFuCellSysRaw,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PwrFuCellSysAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_EM_IstMoment,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_EM_IstDrehzahl,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_HVDrvPwrAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Temperatur,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_BMS_SOC,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_BMS_IstStrom,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_BMS_Fehler_ESD_Crash,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_BMS_Fehler_Isolation,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_BMS_Fehler_Pilot,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_BMS_IstSpannung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,H2_4_H2_Concentration,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,H2_3_H2_Concentration,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_measured_temperature,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_measured_pressure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_Fill_Command,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_Tank_Volume,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_Receptacle_Type,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_TankMidPressure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_TankSnsrTemp3,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_TankSnsrTemp2,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_TankSnsrTemp1,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_TankHighPressure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_IFuCellSysPeDcdcAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Vin,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Iout,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_UPeDcdcBatAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_TCooltStackInletAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_TCooltStackOutlAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PwrCooltPmpAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_PAnodeInjrInlet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_TAnodeInjrInlet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,StsCathdTAbsvMaxRchd,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_TCathdCmprInlet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_TCathdStackInlet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_TCathdStackOutl,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_PCathdStackOutl,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_PCathdCmprInlet,"[861, 3795, 20678, 94803, 95685]"
